,Times runned,Elevation,temperature,M,F,Age,humidity,arrival_time
95,1,499.8729553222656,36.63,1,0,27,0.87,4571
96,1,273.54550170898443,36.63,1,0,26,0.87,4511
97,1,142.3699798583984,36.63,1,0,32,0.87,4446
98,1,187.2318572998047,36.63,1,0,32,0.87,4547
99,1,109.5502395629883,36.63,1,0,28,0.87,4491
100,1,16.84739112854004,36.63,1,0,26,0.87,4548
101,1,2103.939453125,36.63,1,0,27,0.87,4501
102,1,133.20930480957028,36.63,1,0,31,0.87,4508
103,1,89.8837890625,36.63,1,0,30,0.87,4452
104,1,13.70660877227783,36.63,1,0,32,0.87,4493
105,1,6.027743339538574,36.63,1,0,24,0.87,4478
106,1,380.0,36.63,1,0,40,0.87,4499
107,1,56.084815979003906,36.63,1,0,35,0.87,4481
108,1,11.085031509399409,36.63,1,0,27,0.87,4546
109,1,233.7287750244141,36.63,1,0,25,0.87,4266
110,1,7.965522289276122,36.63,1,0,33,0.87,4500
111,1,31.97005462646484,36.63,1,0,32,0.87,4499
112,3,33.42565536499023,36.63,1,0,25,0.87,4578
113,1,1.645776271820068,36.63,1,0,36,0.87,4492
114,1,10.44776248931885,36.63,1,0,26,0.87,4580
115,1,149.1394653320312,36.63,1,0,24,0.87,4551
116,1,499.8729553222656,36.63,1,0,26,0.87,4578
117,1,11.67500591278076,36.63,1,0,37,0.87,4573
118,1,0.5368872284889221,36.63,1,0,27,0.87,4494
119,1,1831.0819091796882,36.63,1,0,24,0.87,4580
120,1,237.6291656494141,36.63,1,0,28,0.87,4392
121,1,10.44776248931885,36.63,1,0,33,0.87,4420
122,1,220.1817321777344,36.63,1,0,29,0.87,4451
123,1,194.8641204833984,36.63,1,0,26,0.87,4559
124,1,217.5126495361328,36.63,1,0,27,0.87,4575
125,1,87.09457397460938,36.63,1,0,23,0.87,4643
126,1,106.79998779296879,36.63,1,0,23,0.87,4636
127,1,15.55781936645508,36.63,1,0,42,0.87,4594
128,1,13.70660877227783,36.63,1,0,23,0.87,4493
129,1,75.1241455078125,36.63,1,0,37,0.87,4452
130,1,2.790159702301025,36.63,1,0,29,0.87,4557
131,1,17.66356468200684,36.63,1,0,25,0.87,4533
132,1,320.0387878417969,36.63,1,0,29,0.87,4578
133,1,108.5567169189453,36.63,1,0,31,0.87,4616
134,1,104.7041854858398,36.63,1,0,29,0.87,4458
135,1,11.085031509399409,36.63,1,0,30,0.87,4700
136,1,56.00885772705078,36.63,1,0,41,0.87,4498
137,1,16.84739112854004,36.63,1,0,34,0.87,4404
