,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2707.225341796875,63.38,1,0,0.78,0:30:28
1,1,16.83182334899902,63.38,1,0,0.78,0:30:27
2,1,83.60902404785156,63.38,1,0,0.78,0:30:29
3,1,2400.832275390625,63.38,1,0,0.78,0:30:29
4,1,2363.342041015625,63.38,1,0,0.78,0:30:28
5,1,331.5245056152344,63.38,1,0,0.78,0:30:28
6,1,1831.0819091796882,63.38,1,0,0.78,0:30:29
7,1,2293.990966796875,63.38,1,0,0.78,0:30:28
8,1,131.0602111816406,63.38,1,0,0.78,0:30:29
9,1,1325.164916992188,63.38,1,0,0.78,0:30:30
10,1,35.99068832397461,63.38,1,0,0.78,0:30:31
11,1,2293.990966796875,63.38,1,0,0.78,0:30:27
12,1,15.224977493286133,63.38,1,0,0.78,0:30:27
13,1,1895.031005859375,63.38,1,0,0.78,0:30:28
14,1,2103.939453125,63.38,1,0,0.78,0:32:47
15,1,100.36962127685551,63.38,1,0,0.78,0:30:29
16,1,2221.482666015625,63.38,1,0,0.78,0:30:27
17,1,450.998291015625,63.38,1,0,0.78,0:31:21
18,1,10.44776248931885,63.38,1,0,0.78,0:32:34
19,1,2069.5107421875,63.38,0,1,0.78,0:34:58
20,1,2487.6181640625,63.38,1,0,0.78,0:30:31
21,1,77.97574615478516,63.38,1,0,0.78,0:33:26
22,1,10.04086875915527,63.38,0,1,0.78,0:34:58
23,1,55.65824508666992,63.38,0,1,0.78,0:34:58
24,1,16.84739112854004,63.38,1,0,0.78,0:33:18
25,1,79.58588409423828,63.38,1,0,0.78,0:32:58
26,1,10.44776248931885,63.38,1,0,0.78,0:33:27
27,1,206.3250579833984,63.38,1,0,0.78,0:32:48
28,1,25.25222396850586,63.38,1,0,0.78,0:33:29
29,1,263.49282836914057,63.38,1,0,0.78,0:34:33
30,1,13.346641540527338,63.38,1,0,0.78,0:33:27
31,1,249.9987335205078,63.38,1,0,0.78,0:32:25
32,1,614.4942016601562,63.38,0,1,0.78,0:34:57
33,1,157.9389343261719,63.38,1,0,0.78,0:33:50
34,1,767.4879150390625,63.38,1,0,0.78,0:33:49
35,1,1831.0819091796882,63.38,1,0,0.78,0:34:45
36,1,254.7844543457031,63.38,1,0,0.78,0:33:27
37,1,16.84739112854004,63.38,1,0,0.78,0:34:26
38,1,331.5245056152344,63.38,1,0,0.78,0:34:33
39,1,1046.732788085938,63.38,1,0,0.78,0:33:01
40,1,1361.07470703125,63.38,1,0,0.78,0:32:00
41,1,37.14537048339844,63.38,1,0,0.78,0:33:28
42,1,2013.95263671875,63.38,0,1,0.78,0:34:58
43,1,77.97574615478516,63.38,1,0,0.78,0:33:28
44,1,233.7287750244141,63.38,1,0,0.78,0:34:48
45,1,614.4942016601562,63.38,1,0,0.78,0:34:26
46,1,219.4850006103516,63.38,1,0,0.78,0:32:34
47,1,16.83182334899902,63.38,1,0,0.78,0:34:49
48,1,259.998291015625,63.38,1,0,0.78,0:34:07
49,1,10.96754741668701,63.38,1,0,0.78,0:33:48
50,1,16.83182334899902,63.38,1,0,0.78,0:34:39
51,1,1300.004516601562,63.38,1,0,0.78,0:34:38
52,1,58.93083190917969,63.38,1,0,0.78,0:34:47
53,1,87.61908721923828,63.38,1,0,0.78,0:33:48
54,1,397.1535034179688,63.38,1,0,0.78,0:32:01
55,1,447.4283447265625,63.38,1,0,0.78,0:34:20
56,1,1.7364590167999268,63.38,1,0,0.78,0:34:29
57,1,354.0487060546875,63.38,1,0,0.78,0:32:00
58,1,15.55781936645508,63.38,1,0,0.78,0:35:20
59,1,1623.9774169921882,63.38,1,0,0.78,0:33:28
60,1,401.7437133789062,63.38,0,1,0.78,0:34:59
61,1,21.80615043640137,63.38,1,0,0.78,0:31:52
62,1,8.919455528259277,63.38,1,0,0.78,0:34:52
63,1,10.44776248931885,63.38,1,0,0.78,0:34:18
64,1,249.9906158447266,63.38,1,0,0.78,0:34:02
65,1,288.391845703125,63.38,1,0,0.78,0:34:43
66,1,5.020810604095459,63.38,1,0,0.78,0:35:23
67,1,2984.43896484375,63.38,0,1,0.78,0:34:58
68,1,91.7226791381836,63.38,1,0,0.78,0:32:59
69,1,1623.9774169921882,63.38,1,0,0.78,0:36:08
70,1,109.5502395629883,63.38,1,0,0.78,0:33:57
71,1,380.0,63.38,1,0,0.78,0:36:08
72,1,542.0845947265625,63.38,1,0,0.78,0:35:04
73,1,87.09457397460938,63.38,1,0,0.78,0:35:20
74,1,18.05331420898438,63.38,1,0,0.78,0:32:48
75,1,1360.286376953125,63.38,1,0,0.78,0:34:07
76,1,16.84739112854004,63.38,1,0,0.78,0:34:41
77,1,74.86676025390625,63.38,1,0,0.78,0:35:30
78,1,181.5143737792969,63.38,1,0,0.78,0:36:28
79,1,10.44776248931885,63.38,1,0,0.78,0:36:20
80,1,1525.08740234375,63.38,1,0,0.78,0:35:16
81,1,43.76164245605469,63.38,0,1,0.78,0:34:58
82,1,3.920108318328857,63.38,1,0,0.78,0:34:21
83,1,183.2224578857422,63.38,1,0,0.78,0:34:34
84,1,1525.08740234375,63.38,1,0,0.78,0:36:02
85,1,1623.9774169921882,63.38,1,0,0.78,0:35:35
86,1,17.80105018615723,63.38,1,0,0.78,0:34:41
87,1,33.1964111328125,63.38,1,0,0.78,0:34:03
88,1,12.69220733642578,63.38,1,0,0.78,0:34:25
89,1,221.0,63.38,1,0,0.78,0:33:28
90,1,31.2812614440918,63.38,1,0,0.78,0:35:30
91,1,232.3273620605469,63.38,0,1,0.78,0:35:09
92,1,181.5143737792969,63.38,1,0,0.78,0:35:51
93,1,260.0966186523438,63.38,1,0,0.78,0:35:55
94,1,207.8424377441406,63.38,0,1,0.78,0:37:26
95,1,238.7421112060547,63.38,1,0,0.78,0:35:31
96,1,45.1558952331543,63.38,1,0,0.78,0:34:18
97,1,666.8341674804688,63.38,1,0,0.78,0:36:10
98,1,33.1964111328125,63.38,1,0,0.78,0:36:48
