,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,16.08767890930176,36.63,1,0,0.87,1:00:29
1,1,2293.990966796875,36.63,1,0,0.87,1:00:28
2,1,2363.342041015625,36.63,1,0,0.87,1:00:29
3,1,2070.04833984375,36.63,1,0,0.87,1:00:29
4,1,1895.031005859375,36.63,1,0,0.87,1:00:28
5,1,218.5335693359375,36.63,1,0,0.87,1:00:43
6,1,15.224977493286133,36.63,1,0,0.87,1:00:30
7,1,2293.990966796875,36.63,1,0,0.87,1:00:28
8,1,192.0034942626953,36.63,1,0,0.87,1:01:43
9,1,16.83182334899902,36.63,1,0,0.87,1:01:20
10,1,1623.9774169921882,36.63,1,0,0.87,1:01:42
11,1,70.96458435058594,36.63,1,0,0.87,1:00:29
12,1,2103.939453125,36.63,1,0,0.87,1:01:07
13,1,182.86663818359384,36.63,1,0,0.87,1:04:49
14,1,1623.9774169921882,36.63,1,0,0.87,1:05:01
15,1,151.7860565185547,36.63,1,0,0.87,1:04:49
16,1,11.42669010162354,36.63,1,0,0.87,1:05:21
17,1,259.998291015625,36.63,1,0,0.87,1:04:44
18,1,21.80615043640137,36.63,1,0,0.87,1:05:20
19,1,37.14537048339844,36.63,1,0,0.87,1:01:27
20,1,140.6603088378906,36.63,1,0,0.87,1:05:21
21,1,35.90165328979492,36.63,1,0,0.87,1:05:21
22,1,35.65705490112305,36.63,1,0,0.87,1:05:20
23,1,89.8837890625,36.63,1,0,0.87,1:03:47
24,1,15.55781936645508,36.63,1,0,0.87,1:04:36
25,1,1088.349243164062,36.63,1,0,0.87,1:05:10
26,1,380.0,36.63,1,0,0.87,1:06:56
27,1,181.5143737792969,36.63,1,0,0.87,1:07:50
28,1,218.7236022949219,36.63,1,0,0.87,1:06:06
29,1,2371.603271484375,36.63,0,1,0.87,1:09:00
30,1,94.6029815673828,36.63,0,1,0.87,1:09:00
31,1,15.55781936645508,36.63,1,0,0.87,1:07:45
32,1,401.7437133789062,36.63,0,1,0.87,1:09:01
33,1,53.74789428710938,36.63,1,0,0.87,1:08:27
34,1,37.14537048339844,36.63,1,0,0.87,1:06:56
35,1,421.3871459960938,36.63,1,0,0.87,1:07:25
36,1,396.0248413085938,36.63,1,0,0.87,1:07:51
37,1,10.44183731079102,36.63,1,0,0.87,1:07:56
38,1,288.6472473144531,36.63,0,1,0.87,1:09:00
39,1,37.14537048339844,36.63,1,0,0.87,1:03:48
40,1,1623.9774169921882,36.63,1,0,0.87,1:07:43
41,1,56.084815979003906,36.63,1,0,0.87,1:06:55
42,1,2363.342041015625,36.63,0,1,0.87,1:09:01
43,1,10.96754741668701,36.63,1,0,0.87,1:08:46
44,1,140.9563293457031,36.63,1,0,0.87,1:07:51
45,1,14.447757720947273,36.63,1,0,0.87,1:07:49
46,1,148.55224609375,36.63,1,0,0.87,1:06:45
47,1,1596.6729736328118,36.63,1,0,0.87,1:08:27
48,1,120.9079360961914,36.63,1,0,0.87,1:07:45
49,1,865.1586303710938,36.63,1,0,0.87,1:07:29
50,1,1951.2591552734384,36.63,0,1,0.87,1:09:00
51,2,203.7541961669922,36.63,1,0,0.87,1:07:27
52,1,94.6029815673828,36.63,0,1,0.87,1:09:00
53,1,10.44183731079102,36.63,1,0,0.87,1:06:55
54,1,248.39337158203116,36.63,1,0,0.87,1:08:26
55,1,361.7695922851562,36.63,1,0,0.87,1:07:56
56,1,368.9474792480469,36.63,0,1,0.87,1:09:00
57,1,47.37548446655273,36.63,1,0,0.87,1:09:25
58,1,77.97574615478516,36.63,1,0,0.87,1:06:55
59,1,219.4850006103516,36.63,1,0,0.87,1:05:14
60,1,16.83182334899902,36.63,0,1,0.87,1:09:01
61,1,18.71355819702148,36.63,1,0,0.87,1:07:50
62,1,350.7449645996094,36.63,1,0,0.87,1:08:30
63,1,181.5143737792969,36.63,1,0,0.87,1:07:49
64,1,58.93083190917969,36.63,1,0,0.87,1:09:34
65,1,14.32654094696045,36.63,1,0,0.87,1:08:47
66,1,12.69220733642578,36.63,1,0,0.87,1:10:15
67,1,42.68008041381836,36.63,1,0,0.87,1:07:50
68,1,4.0,36.63,1,0,0.87,1:07:50
69,1,23.74346733093262,36.63,1,0,0.87,1:09:41
70,1,144.104248046875,36.63,1,0,0.87,1:08:57
71,1,176.5647430419922,36.63,1,0,0.87,1:09:38
72,1,86.84709167480469,36.63,1,0,0.87,1:07:54
73,1,2358.822509765625,36.63,0,1,0.87,1:09:00
74,1,35.90165328979492,36.63,1,0,0.87,1:09:01
75,1,263.49282836914057,36.63,1,0,0.87,1:05:45
