,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2707.225341796875,63.38,1,0,0.78,0:45:44
1,1,16.83182334899902,63.38,1,0,0.78,0:45:44
2,1,83.60902404785156,63.38,1,0,0.78,0:45:44
3,1,2400.832275390625,63.38,1,0,0.78,0:45:44
4,1,2363.342041015625,63.38,1,0,0.78,0:45:44
5,1,331.5245056152344,63.38,1,0,0.78,0:45:44
6,1,1831.0819091796882,63.38,1,0,0.78,0:45:44
7,1,2293.990966796875,63.38,1,0,0.78,0:46:13
8,1,131.0602111816406,63.38,1,0,0.78,0:45:47
9,1,1325.164916992188,63.38,1,0,0.78,0:45:47
10,1,35.99068832397461,63.38,1,0,0.78,0:46:03
11,1,2293.990966796875,63.38,1,0,0.78,0:45:44
12,1,15.224977493286133,63.38,1,0,0.78,0:45:45
13,1,1895.031005859375,63.38,1,0,0.78,0:45:44
14,1,2103.939453125,63.38,1,0,0.78,0:49:12
15,1,100.36962127685551,63.38,1,0,0.78,0:45:58
16,1,2221.482666015625,63.38,1,0,0.78,0:45:43
17,1,450.998291015625,63.38,1,0,0.78,0:47:19
18,1,10.44776248931885,63.38,1,0,0.78,0:48:54
19,1,2069.5107421875,63.38,0,1,0.78,0:51:55
20,1,2487.6181640625,63.38,1,0,0.78,0:45:46
21,1,77.97574615478516,63.38,1,0,0.78,0:50:03
22,1,10.04086875915527,63.38,0,1,0.78,0:51:55
23,1,55.65824508666992,63.38,0,1,0.78,0:51:55
24,1,16.84739112854004,63.38,1,0,0.78,0:49:55
25,1,79.58588409423828,63.38,1,0,0.78,0:49:26
26,1,10.44776248931885,63.38,1,0,0.78,0:50:14
27,1,206.3250579833984,63.38,1,0,0.78,0:49:34
28,1,25.25222396850586,63.38,1,0,0.78,0:50:20
29,1,263.49282836914057,63.38,1,0,0.78,0:52:07
30,1,13.346641540527338,63.38,1,0,0.78,0:50:03
31,1,249.9987335205078,63.38,1,0,0.78,0:48:49
32,1,614.4942016601562,63.38,0,1,0.78,0:51:54
33,1,157.9389343261719,63.38,1,0,0.78,0:50:45
34,1,767.4879150390625,63.38,1,0,0.78,0:50:46
35,1,1831.0819091796882,63.38,1,0,0.78,0:52:10
36,1,254.7844543457031,63.38,1,0,0.78,0:50:15
37,1,16.84739112854004,63.38,1,0,0.78,0:51:50
38,1,331.5245056152344,63.38,1,0,0.78,0:52:07
39,1,1046.732788085938,63.38,1,0,0.78,0:50:13
40,1,1361.07470703125,63.38,1,0,0.78,0:48:40
41,1,37.14537048339844,63.38,1,0,0.78,0:50:15
42,1,2013.95263671875,63.38,0,1,0.78,0:51:54
43,1,77.97574615478516,63.38,1,0,0.78,0:50:24
44,1,233.7287750244141,63.38,1,0,0.78,0:52:13
45,1,614.4942016601562,63.38,1,0,0.78,0:51:51
46,1,219.4850006103516,63.38,1,0,0.78,0:48:54
47,1,16.83182334899902,63.38,1,0,0.78,0:52:16
48,1,259.998291015625,63.38,1,0,0.78,0:51:40
49,1,10.96754741668701,63.38,1,0,0.78,0:50:49
50,1,16.83182334899902,63.38,1,0,0.78,0:52:07
51,1,1300.004516601562,63.38,1,0,0.78,0:52:07
52,1,58.93083190917969,63.38,1,0,0.78,0:52:20
53,1,87.61908721923828,63.38,1,0,0.78,0:50:48
54,1,397.1535034179688,63.38,1,0,0.78,0:49:06
55,1,447.4283447265625,63.38,1,0,0.78,0:51:43
56,1,1.7364590167999268,63.38,1,0,0.78,0:52:04
57,1,354.0487060546875,63.38,1,0,0.78,0:48:19
58,1,15.55781936645508,63.38,1,0,0.78,0:53:03
59,1,1623.9774169921882,63.38,1,0,0.78,0:50:29
60,1,401.7437133789062,63.38,0,1,0.78,0:52:32
61,1,21.80615043640137,63.38,1,0,0.78,0:47:51
62,1,8.919455528259277,63.38,1,0,0.78,0:52:48
63,1,10.44776248931885,63.38,1,0,0.78,0:51:42
64,1,249.9906158447266,63.38,1,0,0.78,0:51:26
65,1,288.391845703125,63.38,1,0,0.78,0:52:06
66,1,5.020810604095459,63.38,1,0,0.78,0:53:08
67,1,2984.43896484375,63.38,0,1,0.78,0:51:54
68,1,91.7226791381836,63.38,1,0,0.78,0:49:46
69,1,1623.9774169921882,63.38,1,0,0.78,0:54:18
70,1,109.5502395629883,63.38,1,0,0.78,0:50:54
71,1,380.0,63.38,1,0,0.78,0:54:15
72,1,542.0845947265625,63.38,1,0,0.78,0:52:41
73,1,87.09457397460938,63.38,1,0,0.78,0:52:46
74,1,18.05331420898438,63.38,1,0,0.78,0:49:40
75,1,1360.286376953125,63.38,1,0,0.78,0:51:33
76,1,16.84739112854004,63.38,1,0,0.78,0:52:24
77,1,74.86676025390625,63.38,1,0,0.78,0:53:20
78,1,181.5143737792969,63.38,1,0,0.78,0:54:36
79,1,10.44776248931885,63.38,1,0,0.78,0:54:21
80,1,1525.08740234375,63.38,1,0,0.78,0:52:57
81,1,43.76164245605469,63.38,0,1,0.78,0:51:54
82,1,3.920108318328857,63.38,1,0,0.78,0:51:56
83,1,183.2224578857422,63.38,1,0,0.78,0:52:16
84,1,1525.08740234375,63.38,1,0,0.78,0:54:04
85,1,1623.9774169921882,63.38,1,0,0.78,0:53:35
86,1,17.80105018615723,63.38,1,0,0.78,0:52:11
87,1,33.1964111328125,63.38,1,0,0.78,0:51:29
88,1,12.69220733642578,63.38,1,0,0.78,0:52:02
89,1,221.0,63.38,1,0,0.78,0:50:15
90,1,31.2812614440918,63.38,1,0,0.78,0:53:19
91,1,232.3273620605469,63.38,0,1,0.78,0:52:47
92,1,181.5143737792969,63.38,1,0,0.78,0:55:06
93,1,260.0966186523438,63.38,1,0,0.78,0:54:01
94,1,207.8424377441406,63.38,0,1,0.78,0:56:00
95,1,238.7421112060547,63.38,1,0,0.78,0:53:25
96,1,45.1558952331543,63.38,1,0,0.78,0:51:53
97,1,666.8341674804688,63.38,1,0,0.78,0:54:46
98,1,33.1964111328125,63.38,1,0,0.78,0:55:07
99,1,7.058139324188232,63.38,1,0,0.78,0:53:20
100,1,0.5368872284889221,63.38,1,0,0.78,0:55:01
101,1,33.1964111328125,63.38,1,0,0.78,0:55:07
102,1,37.14537048339844,63.38,1,0,0.78,0:48:26
103,1,235.0727081298828,63.38,1,0,0.78,0:51:27
104,1,254.7844543457031,63.38,1,0,0.78,0:55:03
105,1,181.5143737792969,63.38,1,0,0.78,0:53:42
106,1,298.6752014160156,63.38,0,1,0.78,0:54:57
107,1,194.8641204833984,63.38,1,0,0.78,0:54:36
108,1,16.83182334899902,63.38,1,0,0.78,0:52:06
109,1,344.1837463378906,63.38,1,0,0.78,0:54:50
110,1,113.81967163085942,63.38,1,0,0.78,0:53:21
111,1,286.3919067382812,63.38,0,1,0.78,0:54:49
112,1,140.9563293457031,63.38,1,0,0.78,0:51:38
113,2,199.8629608154297,63.38,1,0,0.78,0:54:56
114,1,15.55781936645508,63.38,0,1,0.78,0:55:15
115,1,55.22239303588867,63.38,1,0,0.78,0:53:20
116,1,505.1585388183594,63.38,0,1,0.78,0:55:32
117,1,359.0086669921875,63.38,1,0,0.78,0:51:58
118,1,4.784560680389403,63.38,1,0,0.78,0:55:14
119,1,181.5143737792969,63.38,1,0,0.78,0:53:13
120,1,140.6603088378906,63.38,1,0,0.78,0:55:19
121,1,14.566981315612788,63.38,1,0,0.78,0:52:36
122,1,182.7666320800781,63.38,1,0,0.78,0:50:46
123,1,11.8902006149292,63.38,1,0,0.78,0:52:22
124,1,378.2447204589844,63.38,1,0,0.78,0:55:02
125,1,33.91964721679688,63.38,1,0,0.78,0:54:54
126,1,1596.6729736328118,63.38,1,0,0.78,0:55:41
127,1,2108.50048828125,63.38,1,0,0.78,0:52:37
128,1,259.998291015625,63.38,1,0,0.78,0:49:35
129,1,1386.9697265625,63.38,1,0,0.78,0:50:43
130,1,16.83182334899902,63.38,0,1,0.78,0:56:31
131,1,47.86614990234375,63.38,1,0,0.78,0:54:12
132,1,159.2595977783203,63.38,1,0,0.78,0:56:28
133,1,54.79407119750977,63.38,1,0,0.78,0:56:03
134,1,219.4850006103516,63.38,1,0,0.78,0:48:23
135,1,142.3699798583984,63.38,1,0,0.78,0:55:56
136,1,499.8729553222656,63.38,1,0,0.78,0:55:53
137,1,499.8729553222656,63.38,1,0,0.78,0:55:48
138,1,51.94340515136719,63.38,1,0,0.78,0:55:31
139,1,10.96754741668701,63.38,1,0,0.78,0:52:24
140,1,56.084815979003906,63.38,1,0,0.78,0:51:37
141,1,320.0387878417969,63.38,1,0,0.78,0:56:54
142,1,266.2826538085938,63.38,1,0,0.78,0:56:05
143,1,1300.004516601562,63.38,1,0,0.78,0:54:56
144,1,219.4850006103516,63.38,0,1,0.78,0:54:25
145,1,77.97574615478516,63.38,1,0,0.78,0:54:47
146,1,37.9741325378418,63.38,1,0,0.78,0:56:57
147,1,33.1964111328125,63.38,1,0,0.78,0:53:44
148,1,199.8629608154297,63.38,1,0,0.78,0:53:55
149,1,1596.6729736328118,63.38,1,0,0.78,0:56:54
150,1,33.1964111328125,63.38,1,0,0.78,0:57:16
151,1,35.90165328979492,63.38,1,0,0.78,0:54:15
152,1,433.0,63.38,1,0,0.78,0:51:26
153,1,565.1089477539062,63.38,1,0,0.78,0:53:36
154,1,16.84739112854004,63.38,0,1,0.78,0:54:25
155,1,692.3910522460938,63.38,1,0,0.78,0:54:53
156,1,215.4762725830078,63.38,0,1,0.78,0:55:33
157,1,18.05331420898438,63.38,1,0,0.78,0:54:52
158,2,232.5149993896484,63.38,1,0,0.78,0:53:55
159,1,16.84739112854004,63.38,1,0,0.78,0:55:50
160,1,15.55781936645508,63.38,1,0,0.78,0:54:15
161,1,184.2229766845703,63.38,1,0,0.78,0:55:46
162,1,24.55533409118652,63.38,1,0,0.78,0:53:20
163,1,527.0923461914061,63.38,1,0,0.78,0:53:49
164,1,56.084815979003906,63.38,1,0,0.78,0:54:37
165,1,7.965522289276122,63.38,1,0,0.78,0:53:29
166,1,15.32443046569824,63.38,1,0,0.78,0:54:34
167,1,76.93463134765625,63.38,1,0,0.78,0:53:59
168,1,254.7844543457031,63.38,1,0,0.78,0:52:59
169,1,206.3250579833984,63.38,1,0,0.78,0:57:17
170,1,133.20930480957028,63.38,1,0,0.78,0:52:44
171,1,10.44776248931885,63.38,1,0,0.78,0:54:13
172,1,1643.08056640625,63.38,1,0,0.78,0:55:49
173,1,260.406982421875,63.38,1,0,0.78,0:55:48
174,1,340.4272155761719,63.38,1,0,0.78,0:55:37
175,1,16.84739112854004,63.38,1,0,0.78,0:57:32
176,1,44.17701721191406,63.38,1,0,0.78,0:50:39
177,1,10.44776248931885,63.38,1,0,0.78,0:53:24
178,1,1596.6729736328118,63.38,1,0,0.78,0:55:05
179,1,10.44776248931885,63.38,1,0,0.78,0:55:17
180,1,138.9033355712891,63.38,1,0,0.78,0:54:02
181,1,105.6290054321289,63.38,1,0,0.78,0:56:15
182,1,237.6291656494141,63.38,1,0,0.78,0:55:15
183,1,75.07860565185547,63.38,0,1,0.78,0:54:30
184,1,4.784560680389403,63.38,1,0,0.78,0:54:09
185,1,12.0,63.38,1,0,0.78,0:51:42
186,1,38.91242218017578,63.38,1,0,0.78,0:53:45
187,1,140.6603088378906,63.38,1,0,0.78,0:57:15
188,1,35.90165328979492,63.38,1,0,0.78,0:54:47
189,1,92.08248138427734,63.38,1,0,0.78,0:56:26
190,1,95.78414916992188,63.38,1,0,0.78,0:56:01
191,1,7.579835891723633,63.38,1,0,0.78,0:57:32
192,1,367.96630859375,63.38,1,0,0.78,0:56:02
193,1,266.2826538085938,63.38,1,0,0.78,0:54:56
194,1,21.97243499755859,63.38,1,0,0.78,0:55:35
195,1,10.44776248931885,63.38,1,0,0.78,0:53:46
196,1,302.2472229003906,63.38,1,0,0.78,0:54:28
197,1,66.42305755615234,63.38,1,0,0.78,0:54:58
198,1,50.26950454711914,63.38,1,0,0.78,0:55:23
199,1,2554.609619140625,63.38,1,0,0.78,0:54:42
200,1,153.8145751953125,63.38,1,0,0.78,0:52:09
201,1,36.16746139526367,63.38,1,0,0.78,0:56:08
202,1,120.9079360961914,63.38,1,0,0.78,0:53:15
203,1,1517.81298828125,63.38,1,0,0.78,0:54:42
204,1,195.2735290527344,63.38,1,0,0.78,0:56:17
205,1,6.0,63.38,1,0,0.78,0:55:56
206,1,91.7226791381836,63.38,0,1,0.78,0:54:25
207,1,259.998291015625,63.38,1,0,0.78,0:56:15
208,1,181.5143737792969,63.38,1,0,0.78,0:56:15
209,1,112.8550796508789,63.38,1,0,0.78,0:56:23
210,1,275.6912841796875,63.38,1,0,0.78,0:54:55
211,1,222.5667419433594,63.38,1,0,0.78,0:57:00
212,1,7.965522289276122,63.38,1,0,0.78,0:55:12
213,1,249.6807708740234,63.38,1,0,0.78,0:56:52
214,1,31.97005462646484,63.38,1,0,0.78,0:51:33
215,1,3.7417621612548833,63.38,1,0,0.78,0:56:07
216,1,105.6290054321289,63.38,1,0,0.78,0:57:16
217,1,285.3211059570312,63.38,1,0,0.78,0:55:34
218,1,291.1369323730469,63.38,1,0,0.78,0:57:40
219,1,184.9769134521484,63.38,1,0,0.78,0:53:40
220,1,15.224977493286133,63.38,1,0,0.78,0:56:46
221,1,256.41342163085943,63.38,1,0,0.78,0:53:44
222,1,222.7997283935547,63.38,1,0,0.78,0:58:32
223,1,238.9402923583984,63.38,1,0,0.78,0:54:18
224,1,82.33147430419922,63.38,1,0,0.78,0:55:20
225,2,7.965522289276122,63.38,1,0,0.78,0:55:56
226,1,25.37751960754395,63.38,0,1,0.78,0:56:53
227,1,304.7581176757812,63.38,1,0,0.78,0:57:44
228,1,118.26126098632808,63.38,1,0,0.78,0:55:45
229,1,614.4942016601562,63.38,1,0,0.78,0:58:50
230,1,384.3011779785156,63.38,1,0,0.78,0:54:18
231,1,13.027480125427251,63.38,1,0,0.78,0:53:41
232,1,181.5143737792969,63.38,1,0,0.78,0:50:48
233,1,152.9582672119141,63.38,1,0,0.78,0:53:55
234,1,142.3699798583984,63.38,1,0,0.78,0:55:37
235,1,12.58986759185791,63.38,1,0,0.78,0:57:45
236,1,320.0387878417969,63.38,1,0,0.78,0:54:16
237,1,89.8837890625,63.38,1,0,0.78,0:53:18
238,1,15.224977493286133,63.38,1,0,0.78,0:57:08
239,1,16.83182334899902,63.38,1,0,0.78,0:54:57
240,1,2465.108642578125,63.38,1,0,0.78,0:55:01
241,1,1596.6729736328118,63.38,1,0,0.78,0:56:06
242,1,72.50554656982422,63.38,1,0,0.78,0:55:18
243,1,254.7844543457031,63.38,1,0,0.78,0:56:50
244,1,56.084815979003906,63.38,1,0,0.78,0:54:17
245,1,33.08090591430664,63.38,1,0,0.78,0:54:59
246,1,206.3250579833984,63.38,1,0,0.78,0:56:13
247,1,259.998291015625,63.38,1,0,0.78,0:51:20
248,1,10.44776248931885,63.38,1,0,0.78,0:56:29
249,1,15.224977493286133,63.38,1,0,0.78,0:54:03
250,1,52.2042465209961,63.38,1,0,0.78,0:56:35
251,1,10.44183731079102,63.38,1,0,0.78,0:58:16
252,1,16.83182334899902,63.38,1,0,0.78,0:55:24
253,1,86.96073913574219,63.38,1,0,0.78,0:53:48
254,1,259.998291015625,63.38,1,0,0.78,0:57:38
255,1,1729.5029296875,63.38,1,0,0.78,0:58:24
256,1,1596.6729736328118,63.38,1,0,0.78,0:55:22
