,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2707.225341796875,63.38,1,0,0.78,1:33:01
1,1,16.83182334899902,63.38,1,0,0.78,1:33:01
2,1,83.60902404785156,63.38,1,0,0.78,1:33:01
3,1,2400.832275390625,63.38,1,0,0.78,1:33:01
4,1,2363.342041015625,63.38,1,0,0.78,1:33:01
5,1,331.5245056152344,63.38,1,0,0.78,1:33:01
6,1,1831.0819091796882,63.38,1,0,0.78,1:33:01
7,1,2293.990966796875,63.38,1,0,0.78,1:34:52
8,1,131.0602111816406,63.38,1,0,0.78,1:34:05
9,1,1325.164916992188,63.38,1,0,0.78,1:33:49
10,1,35.99068832397461,63.38,1,0,0.78,1:34:58
11,1,2293.990966796875,63.38,1,0,0.78,1:34:33
12,1,15.224977493286133,63.38,1,0,0.78,1:34:43
13,1,1895.031005859375,63.38,1,0,0.78,1:34:17
14,1,2103.939453125,63.38,1,0,0.78,1:38:51
15,1,100.36962127685551,63.38,1,0,0.78,1:35:33
16,1,2221.482666015625,63.38,1,0,0.78,1:33:24
17,1,450.998291015625,63.38,1,0,0.78,1:36:38
18,1,10.44776248931885,63.38,1,0,0.78,1:38:34
19,1,2069.5107421875,63.38,0,1,0.78,1:42:40
20,1,2487.6181640625,63.38,1,0,0.78,1:36:43
21,1,77.97574615478516,63.38,1,0,0.78,1:40:09
22,1,10.04086875915527,63.38,0,1,0.78,1:42:40
23,1,55.65824508666992,63.38,0,1,0.78,1:42:41
24,1,16.84739112854004,63.38,1,0,0.78,1:40:12
25,1,79.58588409423828,63.38,1,0,0.78,1:39:45
26,1,10.44776248931885,63.38,1,0,0.78,1:40:14
27,1,206.3250579833984,63.38,1,0,0.78,1:40:53
28,1,25.25222396850586,63.38,1,0,0.78,1:42:05
29,1,263.49282836914057,63.38,1,0,0.78,1:43:54
30,1,13.346641540527338,63.38,1,0,0.78,1:40:15
31,1,249.9987335205078,63.38,1,0,0.78,1:42:13
32,1,614.4942016601562,63.38,0,1,0.78,1:42:50
33,1,157.9389343261719,63.38,1,0,0.78,1:42:00
34,1,767.4879150390625,63.38,1,0,0.78,1:42:51
35,1,1831.0819091796882,63.38,1,0,0.78,1:43:40
36,1,254.7844543457031,63.38,1,0,0.78,1:42:14
37,1,16.84739112854004,63.38,1,0,0.78,1:43:21
38,1,331.5245056152344,63.38,1,0,0.78,1:43:48
39,1,1046.732788085938,63.38,1,0,0.78,1:43:19
40,1,1361.07470703125,63.38,1,0,0.78,1:40:27
41,1,37.14537048339844,63.38,1,0,0.78,1:42:26
42,1,2013.95263671875,63.38,0,1,0.78,1:42:40
43,1,77.97574615478516,63.38,1,0,0.78,1:43:14
44,1,233.7287750244141,63.38,1,0,0.78,1:44:58
45,1,614.4942016601562,63.38,1,0,0.78,1:44:12
46,1,219.4850006103516,63.38,1,0,0.78,1:40:14
47,1,16.83182334899902,63.38,1,0,0.78,1:44:51
48,1,259.998291015625,63.38,1,0,0.78,1:45:35
49,1,10.96754741668701,63.38,1,0,0.78,1:44:03
50,1,16.83182334899902,63.38,1,0,0.78,1:44:50
51,1,1300.004516601562,63.38,1,0,0.78,1:44:53
52,1,58.93083190917969,63.38,1,0,0.78,1:45:29
53,1,87.61908721923828,63.38,1,0,0.78,1:43:14
54,1,397.1535034179688,63.38,1,0,0.78,1:43:45
55,1,447.4283447265625,63.38,1,0,0.78,1:46:04
56,1,1.7364590167999268,63.38,1,0,0.78,1:46:17
57,1,354.0487060546875,63.38,1,0,0.78,1:43:40
58,1,15.55781936645508,63.38,1,0,0.78,1:46:43
59,1,1623.9774169921882,63.38,1,0,0.78,1:45:36
60,1,401.7437133789062,63.38,0,1,0.78,1:46:16
61,1,21.80615043640137,63.38,1,0,0.78,1:38:32
62,1,8.919455528259277,63.38,1,0,0.78,1:46:55
63,1,10.44776248931885,63.38,1,0,0.78,1:44:54
64,1,249.9906158447266,63.38,1,0,0.78,1:45:22
65,1,288.391845703125,63.38,1,0,0.78,1:44:47
66,1,5.020810604095459,63.38,1,0,0.78,1:47:01
67,1,2984.43896484375,63.38,0,1,0.78,1:43:39
68,1,91.7226791381836,63.38,1,0,0.78,1:43:37
69,1,1623.9774169921882,63.38,1,0,0.78,1:48:32
70,1,109.5502395629883,63.38,1,0,0.78,1:43:55
71,1,380.0,63.38,1,0,0.78,1:49:08
72,1,542.0845947265625,63.38,1,0,0.78,1:46:19
73,1,87.09457397460938,63.38,1,0,0.78,1:47:09
74,1,18.05331420898438,63.38,1,0,0.78,1:44:51
75,1,1360.286376953125,63.38,1,0,0.78,1:44:40
76,1,16.84739112854004,63.38,1,0,0.78,1:47:22
77,1,74.86676025390625,63.38,1,0,0.78,1:47:23
78,1,181.5143737792969,63.38,1,0,0.78,1:48:43
79,1,10.44776248931885,63.38,1,0,0.78,1:49:00
80,1,1525.08740234375,63.38,1,0,0.78,1:46:59
81,1,43.76164245605469,63.38,0,1,0.78,1:45:26
82,1,3.920108318328857,63.38,1,0,0.78,1:46:08
83,1,183.2224578857422,63.38,1,0,0.78,1:47:54
84,1,1525.08740234375,63.38,1,0,0.78,1:48:16
85,1,1623.9774169921882,63.38,1,0,0.78,1:48:43
86,1,17.80105018615723,63.38,1,0,0.78,1:45:26
87,1,33.1964111328125,63.38,1,0,0.78,1:45:18
88,1,12.69220733642578,63.38,1,0,0.78,1:45:40
89,1,221.0,63.38,1,0,0.78,1:43:11
90,1,31.2812614440918,63.38,1,0,0.78,1:47:43
91,1,232.3273620605469,63.38,0,1,0.78,1:48:46
92,1,181.5143737792969,63.38,1,0,0.78,1:50:16
93,1,260.0966186523438,63.38,1,0,0.78,1:48:55
94,1,207.8424377441406,63.38,0,1,0.78,1:51:22
95,1,238.7421112060547,63.38,1,0,0.78,1:48:32
96,1,45.1558952331543,63.38,1,0,0.78,1:45:16
97,1,666.8341674804688,63.38,1,0,0.78,1:50:38
98,1,33.1964111328125,63.38,1,0,0.78,1:50:12
99,1,7.058139324188232,63.38,1,0,0.78,1:48:29
100,1,0.5368872284889221,63.38,1,0,0.78,1:50:21
101,1,33.1964111328125,63.38,1,0,0.78,1:50:20
102,1,37.14537048339844,63.38,1,0,0.78,1:40:46
103,1,235.0727081298828,63.38,1,0,0.78,1:48:21
104,1,254.7844543457031,63.38,1,0,0.78,1:50:15
105,1,181.5143737792969,63.38,1,0,0.78,1:48:39
106,1,298.6752014160156,63.38,0,1,0.78,1:51:06
107,1,194.8641204833984,63.38,1,0,0.78,1:49:31
108,1,16.83182334899902,63.38,1,0,0.78,1:46:57
109,1,344.1837463378906,63.38,1,0,0.78,1:49:46
110,1,113.81967163085942,63.38,1,0,0.78,1:47:24
111,1,286.3919067382812,63.38,0,1,0.78,1:50:10
112,1,140.9563293457031,63.38,1,0,0.78,1:45:28
113,2,199.8629608154297,63.38,1,0,0.78,1:50:59
114,1,15.55781936645508,63.38,0,1,0.78,1:51:26
115,1,55.22239303588867,63.38,1,0,0.78,1:48:29
116,1,505.1585388183594,63.38,0,1,0.78,1:51:06
117,1,359.0086669921875,63.38,1,0,0.78,1:46:00
118,1,4.784560680389403,63.38,1,0,0.78,1:50:54
119,1,181.5143737792969,63.38,1,0,0.78,1:47:35
120,1,140.6603088378906,63.38,1,0,0.78,1:51:30
121,1,14.566981315612788,63.38,1,0,0.78,1:48:10
122,1,182.7666320800781,63.38,1,0,0.78,1:44:03
123,1,11.8902006149292,63.38,1,0,0.78,1:49:00
124,1,378.2447204589844,63.38,1,0,0.78,1:51:26
125,1,33.91964721679688,63.38,1,0,0.78,1:52:09
126,1,1596.6729736328118,63.38,1,0,0.78,1:51:58
