,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2293.990966796875,48.41,1,0,0.83,0:47:07
1,1,16.08767890930176,48.41,1,0,0.83,0:47:08
2,1,2293.990966796875,48.41,1,0,0.83,0:47:07
3,1,1895.031005859375,48.41,1,0,0.83,0:47:07
4,1,2070.04833984375,48.41,1,0,0.83,0:47:08
5,1,2070.04833984375,48.41,1,0,0.83,0:47:08
6,1,2070.04833984375,48.41,1,0,0.83,0:47:07
7,1,13.06448364257812,48.41,1,0,0.83,0:47:08
8,1,2293.990966796875,48.41,1,0,0.83,0:47:07
9,1,137.57452392578122,48.41,1,0,0.83,0:48:14
10,1,1488.357421875,48.41,1,0,0.83,0:47:08
11,1,2293.990966796875,48.41,1,0,0.83,0:47:07
12,1,1831.0819091796882,48.41,1,0,0.83,0:47:53
13,1,2050.240234375,48.41,1,0,0.83,0:47:06
14,1,69.05870056152344,48.41,1,0,0.83,0:48:23
15,1,408.7935485839844,48.41,1,0,0.83,0:47:08
16,1,1623.9774169921882,48.41,1,0,0.83,0:49:30
17,1,37.14537048339844,48.41,1,0,0.83,0:47:08
18,1,37.14537048339844,48.41,1,0,0.83,0:48:46
19,1,2070.04833984375,48.41,1,0,0.83,0:47:08
20,1,286.7633666992188,48.41,1,0,0.83,0:50:17
21,1,397.1535034179688,48.41,1,0,0.83,0:49:30
22,1,16.84739112854004,48.41,1,0,0.83,0:51:19
23,1,263.76736450195307,48.41,1,0,0.83,0:50:56
24,1,655.7412109375,48.41,1,0,0.83,0:48:20
25,1,25.25222396850586,48.41,1,0,0.83,0:51:26
26,1,37.14537048339844,48.41,1,0,0.83,0:48:24
27,1,1217.035522460938,48.41,1,0,0.83,0:51:51
28,1,263.49282836914057,48.41,1,0,0.83,0:50:17
29,1,16.83182334899902,48.41,1,0,0.83,0:52:21
30,1,63.01810073852539,48.41,1,0,0.83,0:52:06
31,1,401.7437133789062,48.41,0,1,0.83,0:54:00
32,1,263.1090087890625,48.41,1,0,0.83,0:52:18
33,1,219.4850006103516,48.41,1,0,0.83,0:52:19
34,1,2358.822509765625,48.41,0,1,0.83,0:54:00
35,1,512.2357788085939,48.41,1,0,0.83,0:51:28
36,1,16.83182334899902,48.41,1,0,0.83,0:52:17
37,1,87.09457397460938,48.41,1,0,0.83,0:54:09
38,1,614.4942016601562,48.41,1,0,0.83,0:52:26
39,1,77.97574615478516,48.41,1,0,0.83,0:51:09
40,1,259.998291015625,48.41,1,0,0.83,0:52:20
41,1,8.027867317199707,48.41,1,0,0.83,0:51:21
42,1,4.333643436431885,48.41,0,1,0.83,0:54:09
43,1,237.44512939453116,48.41,1,0,0.83,0:50:41
44,1,13.346641540527338,48.41,1,0,0.83,0:53:07
45,1,6.19499397277832,48.41,1,0,0.83,0:50:17
46,1,1831.0819091796882,48.41,1,0,0.83,0:53:16
47,1,131.0602111816406,48.41,1,0,0.83,0:52:13
48,1,109.5502395629883,48.41,1,0,0.83,0:51:20
49,1,1905.7237548828118,48.41,0,1,0.83,0:54:00
50,1,321.9679870605469,48.41,1,0,0.83,0:54:05
51,1,192.3346252441406,48.41,1,0,0.83,0:52:11
52,1,401.7437133789062,48.41,0,1,0.83,0:54:00
53,1,21.0,48.41,1,0,0.83,0:51:06
54,1,181.5143737792969,48.41,1,0,0.83,0:52:02
55,1,278.49575805664057,48.41,1,0,0.83,0:54:29
56,1,800.7213134765625,48.41,1,0,0.83,0:49:55
57,1,10.44776248931885,48.41,1,0,0.83,0:54:13
58,1,380.0,48.41,1,0,0.83,0:51:22
59,1,215.9745635986328,48.41,1,0,0.83,0:55:11
60,1,2356.704345703125,48.41,0,1,0.83,0:54:00
61,1,228.0850677490234,48.41,1,0,0.83,0:52:01
62,1,22.12597465515137,48.41,1,0,0.83,0:52:14
63,1,31.97005462646484,48.41,1,0,0.83,0:51:15
64,1,225.2796173095703,48.41,0,1,0.83,0:54:24
65,1,1105.029907226562,48.41,1,0,0.83,0:54:51
66,1,15.224977493286133,48.41,1,0,0.83,0:53:00
67,1,159.2595977783203,48.41,1,0,0.83,0:52:59
68,1,21.08057022094727,48.41,1,0,0.83,0:51:18
69,1,13.346641540527338,48.41,1,0,0.83,0:53:04
70,1,140.9563293457031,48.41,1,0,0.83,0:50:46
71,1,331.5245056152344,48.41,1,0,0.83,0:53:10
72,1,192.6400146484375,48.41,1,0,0.83,0:52:08
73,1,1509.999267578125,48.41,1,0,0.83,0:54:02
74,1,897.9967651367188,48.41,1,0,0.83,0:55:03
75,1,14.32654094696045,48.41,1,0,0.83,0:52:51
76,1,35.8804931640625,48.41,1,0,0.83,0:53:41
77,1,614.4942016601562,48.41,1,0,0.83,0:54:23
78,1,292.6947631835938,48.41,1,0,0.83,0:52:07
79,1,215.4762725830078,48.41,1,0,0.83,0:51:44
80,1,275.51992797851557,48.41,1,0,0.83,0:51:53
81,1,1518.96630859375,48.41,1,0,0.83,0:52:52
82,1,140.6603088378906,48.41,1,0,0.83,0:54:46
83,1,233.2363739013672,48.41,1,0,0.83,0:53:54
84,1,145.4309997558594,48.41,1,0,0.83,0:51:49
85,1,11.67500591278076,48.41,1,0,0.83,0:53:35
86,1,16.84739112854004,48.41,1,0,0.83,0:52:42
87,1,210.44793701171884,48.41,1,0,0.83,0:54:58
88,1,1623.9774169921882,48.41,1,0,0.83,0:48:43
89,1,181.5143737792969,48.41,1,0,0.83,0:55:01
90,1,1088.349243164062,48.41,0,1,0.83,0:54:24
91,1,376.4162902832031,48.41,1,0,0.83,0:55:13
92,1,56.084815979003906,48.41,1,0,0.83,0:51:53
93,1,22.78268432617188,48.41,1,0,0.83,0:53:12
94,1,16.00102424621582,48.41,1,0,0.83,0:53:00
95,1,33.1964111328125,48.41,1,0,0.83,0:54:17
96,1,15.55781936645508,48.41,1,0,0.83,0:55:31
97,1,254.7844543457031,48.41,1,0,0.83,0:53:05
98,1,184.2229766845703,48.41,1,0,0.83,0:55:43
99,1,17.80105018615723,48.41,1,0,0.83,0:52:37
100,1,68.44830322265625,48.41,1,0,0.83,0:52:54
101,1,16.83182334899902,48.41,1,0,0.83,0:52:56
102,2,187.2318572998047,48.41,1,0,0.83,0:55:20
103,1,56.084815979003906,48.41,1,0,0.83,0:56:02
104,1,195.8340911865234,48.41,1,0,0.83,0:51:30
105,1,1.7231634855270392,48.41,1,0,0.83,0:55:34
106,1,31.52193450927734,48.41,1,0,0.83,0:54:54
107,1,77.97574615478516,48.41,1,0,0.83,0:53:52
108,1,55.22239303588867,48.41,1,0,0.83,0:54:35
109,1,16.83619689941406,48.41,1,0,0.83,0:54:16
110,1,14.32654094696045,48.41,1,0,0.83,0:55:11
111,1,5.10051965713501,48.41,1,0,0.83,0:53:13
112,1,175.8120269775391,48.41,1,0,0.83,0:54:23
113,1,77.97574615478516,48.41,1,0,0.83,0:51:11
114,1,15.55781936645508,48.41,1,0,0.83,0:52:12
115,1,1881.796875,48.41,1,0,0.83,0:56:48
116,1,37.14537048339844,48.41,0,1,0.83,0:54:24
117,1,133.20930480957028,48.41,1,0,0.83,0:52:13
118,1,485.3652954101562,48.41,1,0,0.83,0:56:24
119,1,2293.990966796875,48.41,0,1,0.83,0:54:00
120,1,315.6446228027344,48.41,1,0,0.83,0:52:37
121,1,14.099939346313482,48.41,1,0,0.83,0:54:29
122,1,154.5012359619141,48.41,1,0,0.83,0:54:59
123,1,212.0708923339844,48.41,1,0,0.83,0:54:12
124,1,1729.5029296875,48.41,1,0,0.83,0:54:26
125,1,269.0430908203125,48.41,1,0,0.83,0:55:00
126,1,138.9033355712891,48.41,1,0,0.83,0:55:37
127,1,21.0,48.41,1,0,0.83,0:54:51
128,1,39.52106094360352,48.41,1,0,0.83,0:52:31
129,1,21.0,48.41,1,0,0.83,0:54:47
130,1,389.0859985351562,48.41,1,0,0.83,0:54:40
131,1,56.084815979003906,48.41,1,0,0.83,0:53:53
132,1,10.44183731079102,48.41,1,0,0.83,0:55:10
133,1,137.57452392578122,48.41,1,0,0.83,0:55:21
134,1,188.2588348388672,48.41,1,0,0.83,0:52:59
135,1,6.0,48.41,1,0,0.83,0:55:25
136,1,14.447757720947273,48.41,1,0,0.83,0:54:41
137,1,320.0387878417969,48.41,1,0,0.83,0:53:00
138,1,5.020810604095459,48.41,1,0,0.83,0:54:46
139,1,1596.6729736328118,48.41,1,0,0.83,0:55:48
140,1,1447.141357421875,48.41,1,0,0.83,0:56:18
