,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2707.225341796875,63.38,1,0,0.78,1:01:15
1,1,16.83182334899902,63.38,1,0,0.78,1:01:15
2,1,83.60902404785156,63.38,1,0,0.78,1:01:16
3,1,2400.832275390625,63.38,1,0,0.78,1:01:19
4,1,2363.342041015625,63.38,1,0,0.78,1:01:15
5,1,331.5245056152344,63.38,1,0,0.78,1:01:15
6,1,1831.0819091796882,63.38,1,0,0.78,1:01:15
7,1,2293.990966796875,63.38,1,0,0.78,1:02:35
8,1,131.0602111816406,63.38,1,0,0.78,1:01:28
9,1,1325.164916992188,63.38,1,0,0.78,1:01:28
10,1,35.99068832397461,63.38,1,0,0.78,1:02:11
11,1,2293.990966796875,63.38,1,0,0.78,1:01:15
12,1,15.224977493286133,63.38,1,0,0.78,1:01:28
13,1,1895.031005859375,63.38,1,0,0.78,1:01:15
14,1,2103.939453125,63.38,1,0,0.78,1:05:49
15,1,100.36962127685551,63.38,1,0,0.78,1:02:05
16,1,2221.482666015625,63.38,1,0,0.78,1:01:15
17,1,450.998291015625,63.38,1,0,0.78,1:03:27
18,1,10.44776248931885,63.38,1,0,0.78,1:05:17
19,1,2069.5107421875,63.38,0,1,0.78,1:08:50
20,1,2487.6181640625,63.38,1,0,0.78,1:01:53
21,1,77.97574615478516,63.38,1,0,0.78,1:06:37
22,1,10.04086875915527,63.38,0,1,0.78,1:08:50
23,1,55.65824508666992,63.38,0,1,0.78,1:08:50
24,1,16.84739112854004,63.38,1,0,0.78,1:06:31
25,1,79.58588409423828,63.38,1,0,0.78,1:06:01
26,1,10.44776248931885,63.38,1,0,0.78,1:06:52
27,1,206.3250579833984,63.38,1,0,0.78,1:06:26
28,1,25.25222396850586,63.38,1,0,0.78,1:07:19
29,1,263.49282836914057,63.38,1,0,0.78,1:09:30
30,1,13.346641540527338,63.38,1,0,0.78,1:06:38
31,1,249.9987335205078,63.38,1,0,0.78,1:05:31
32,1,614.4942016601562,63.38,0,1,0.78,1:08:49
33,1,157.9389343261719,63.38,1,0,0.78,1:07:47
34,1,767.4879150390625,63.38,1,0,0.78,1:07:52
35,1,1831.0819091796882,63.38,1,0,0.78,1:09:31
36,1,254.7844543457031,63.38,1,0,0.78,1:07:24
37,1,16.84739112854004,63.38,1,0,0.78,1:09:10
38,1,331.5245056152344,63.38,1,0,0.78,1:09:31
39,1,1046.732788085938,63.38,1,0,0.78,1:07:45
40,1,1361.07470703125,63.38,1,0,0.78,1:05:47
41,1,37.14537048339844,63.38,1,0,0.78,1:07:18
42,1,2013.95263671875,63.38,0,1,0.78,1:08:49
43,1,77.97574615478516,63.38,1,0,0.78,1:07:49
44,1,233.7287750244141,63.38,1,0,0.78,1:09:44
45,1,614.4942016601562,63.38,1,0,0.78,1:09:13
46,1,219.4850006103516,63.38,1,0,0.78,1:05:17
47,1,16.83182334899902,63.38,1,0,0.78,1:09:42
48,1,259.998291015625,63.38,1,0,0.78,1:09:25
49,1,10.96754741668701,63.38,1,0,0.78,1:08:23
50,1,16.83182334899902,63.38,1,0,0.78,1:09:34
51,1,1300.004516601562,63.38,1,0,0.78,1:09:41
52,1,58.93083190917969,63.38,1,0,0.78,1:09:55
53,1,87.61908721923828,63.38,1,0,0.78,1:07:53
54,1,397.1535034179688,63.38,1,0,0.78,1:06:56
