,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2707.225341796875,63.38,1,0,0.78,0:15:25
1,1,16.83182334899902,63.38,1,0,0.78,0:15:24
2,1,83.60902404785156,63.38,1,0,0.78,0:15:25
3,1,2400.832275390625,63.38,1,0,0.78,0:15:25
4,1,2363.342041015625,63.38,1,0,0.78,0:15:25
5,1,331.5245056152344,63.38,1,0,0.78,0:15:25
6,1,1831.0819091796882,63.38,1,0,0.78,0:15:25
7,1,2293.990966796875,63.38,1,0,0.78,0:15:24
8,1,131.0602111816406,63.38,1,0,0.78,0:15:24
9,1,1325.164916992188,63.38,1,0,0.78,0:15:25
10,1,35.99068832397461,63.38,1,0,0.78,0:15:25
11,1,2293.990966796875,63.38,1,0,0.78,0:15:24
12,1,15.224977493286133,63.38,1,0,0.78,0:15:24
13,1,1895.031005859375,63.38,1,0,0.78,0:15:24
14,1,2103.939453125,63.38,1,0,0.78,0:16:23
15,1,100.36962127685551,63.38,1,0,0.78,0:15:24
16,1,2221.482666015625,63.38,1,0,0.78,0:15:24
17,1,450.998291015625,63.38,1,0,0.78,0:15:40
18,1,10.44776248931885,63.38,1,0,0.78,0:16:10
19,1,2069.5107421875,63.38,0,1,0.78,0:17:46
20,1,2487.6181640625,63.38,1,0,0.78,0:15:25
21,1,77.97574615478516,63.38,1,0,0.78,0:16:38
22,1,10.04086875915527,63.38,0,1,0.78,0:17:45
23,1,55.65824508666992,63.38,0,1,0.78,0:17:45
24,1,16.84739112854004,63.38,1,0,0.78,0:16:28
25,1,79.58588409423828,63.38,1,0,0.78,0:16:31
26,1,10.44776248931885,63.38,1,0,0.78,0:16:37
27,1,206.3250579833984,63.38,1,0,0.78,0:16:20
28,1,25.25222396850586,63.38,1,0,0.78,0:16:37
29,1,263.49282836914057,63.38,1,0,0.78,0:17:10
30,1,13.346641540527338,63.38,1,0,0.78,0:16:37
31,1,249.9987335205078,63.38,1,0,0.78,0:16:04
32,1,614.4942016601562,63.38,0,1,0.78,0:17:45
33,1,157.9389343261719,63.38,1,0,0.78,0:17:01
34,1,767.4879150390625,63.38,1,0,0.78,0:16:57
35,1,1831.0819091796882,63.38,1,0,0.78,0:17:26
36,1,254.7844543457031,63.38,1,0,0.78,0:16:38
37,1,16.84739112854004,63.38,1,0,0.78,0:17:10
38,1,331.5245056152344,63.38,1,0,0.78,0:17:07
39,1,1046.732788085938,63.38,1,0,0.78,0:16:18
40,1,1361.07470703125,63.38,1,0,0.78,0:15:50
41,1,37.14537048339844,63.38,1,0,0.78,0:16:38
42,1,2013.95263671875,63.38,0,1,0.78,0:17:45
43,1,77.97574615478516,63.38,1,0,0.78,0:16:37
44,1,233.7287750244141,63.38,1,0,0.78,0:17:26
45,1,614.4942016601562,63.38,1,0,0.78,0:17:22
46,1,219.4850006103516,63.38,1,0,0.78,0:16:10
47,1,16.83182334899902,63.38,1,0,0.78,0:17:24
48,1,259.998291015625,63.38,1,0,0.78,0:16:50
49,1,10.96754741668701,63.38,1,0,0.78,0:17:02
50,1,16.83182334899902,63.38,1,0,0.78,0:17:14
51,1,1300.004516601562,63.38,1,0,0.78,0:17:23
52,1,58.93083190917969,63.38,1,0,0.78,0:17:22
53,1,87.61908721923828,63.38,1,0,0.78,0:16:47
54,1,397.1535034179688,63.38,1,0,0.78,0:15:28
55,1,447.4283447265625,63.38,1,0,0.78,0:17:03
56,1,1.7364590167999268,63.38,1,0,0.78,0:17:04
57,1,354.0487060546875,63.38,1,0,0.78,0:15:58
58,1,15.55781936645508,63.38,1,0,0.78,0:17:41
59,1,1623.9774169921882,63.38,1,0,0.78,0:16:38
60,1,401.7437133789062,63.38,0,1,0.78,0:17:45
61,1,21.80615043640137,63.38,1,0,0.78,0:16:01
62,1,8.919455528259277,63.38,1,0,0.78,0:17:21
63,1,10.44776248931885,63.38,1,0,0.78,0:17:02
64,1,249.9906158447266,63.38,1,0,0.78,0:17:05
65,1,288.391845703125,63.38,1,0,0.78,0:17:23
66,1,5.020810604095459,63.38,1,0,0.78,0:17:43
67,1,2984.43896484375,63.38,0,1,0.78,0:17:45
68,1,91.7226791381836,63.38,1,0,0.78,0:16:30
69,1,1623.9774169921882,63.38,1,0,0.78,0:18:03
70,1,109.5502395629883,63.38,1,0,0.78,0:17:05
71,1,380.0,63.38,1,0,0.78,0:17:57
72,1,542.0845947265625,63.38,1,0,0.78,0:17:27
73,1,87.09457397460938,63.38,1,0,0.78,0:17:42
74,1,18.05331420898438,63.38,1,0,0.78,0:16:20
75,1,1360.286376953125,63.38,1,0,0.78,0:17:07
76,1,16.84739112854004,63.38,1,0,0.78,0:17:16
77,1,74.86676025390625,63.38,1,0,0.78,0:17:42
78,1,181.5143737792969,63.38,1,0,0.78,0:18:19
79,1,10.44776248931885,63.38,1,0,0.78,0:18:17
80,1,1525.08740234375,63.38,1,0,0.78,0:17:30
81,1,43.76164245605469,63.38,0,1,0.78,0:17:45
82,1,3.920108318328857,63.38,1,0,0.78,0:17:01
83,1,183.2224578857422,63.38,1,0,0.78,0:17:08
84,1,1525.08740234375,63.38,1,0,0.78,0:18:05
85,1,1623.9774169921882,63.38,1,0,0.78,0:17:52
86,1,17.80105018615723,63.38,1,0,0.78,0:17:17
87,1,33.1964111328125,63.38,1,0,0.78,0:16:59
88,1,12.69220733642578,63.38,1,0,0.78,0:17:12
89,1,221.0,63.38,1,0,0.78,0:16:39
90,1,31.2812614440918,63.38,1,0,0.78,0:17:42
91,1,232.3273620605469,63.38,0,1,0.78,0:17:46
92,1,181.5143737792969,63.38,1,0,0.78,0:18:03
93,1,260.0966186523438,63.38,1,0,0.78,0:17:56
94,1,207.8424377441406,63.38,0,1,0.78,0:18:42
95,1,238.7421112060547,63.38,1,0,0.78,0:17:47
96,1,45.1558952331543,63.38,1,0,0.78,0:17:04
97,1,666.8341674804688,63.38,1,0,0.78,0:17:59
98,1,33.1964111328125,63.38,1,0,0.78,0:18:29
99,1,7.058139324188232,63.38,1,0,0.78,0:17:42
100,1,0.5368872284889221,63.38,1,0,0.78,0:18:14
101,1,33.1964111328125,63.38,1,0,0.78,0:18:29
102,1,37.14537048339844,63.38,1,0,0.78,0:15:52
103,1,235.0727081298828,63.38,1,0,0.78,0:16:40
104,1,254.7844543457031,63.38,1,0,0.78,0:18:20
105,1,181.5143737792969,63.38,1,0,0.78,0:17:45
106,1,298.6752014160156,63.38,0,1,0.78,0:18:04
107,1,194.8641204833984,63.38,1,0,0.78,0:18:18
108,1,16.83182334899902,63.38,1,0,0.78,0:17:14
109,1,344.1837463378906,63.38,1,0,0.78,0:17:57
110,1,113.81967163085942,63.38,1,0,0.78,0:17:43
111,1,286.3919067382812,63.38,0,1,0.78,0:18:05
112,1,140.9563293457031,63.38,1,0,0.78,0:17:01
113,2,199.8629608154297,63.38,1,0,0.78,0:18:22
114,1,15.55781936645508,63.38,0,1,0.78,0:18:13
115,1,55.22239303588867,63.38,1,0,0.78,0:17:43
116,1,505.1585388183594,63.38,0,1,0.78,0:18:34
117,1,359.0086669921875,63.38,1,0,0.78,0:17:12
