,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2707.225341796875,63.38,1,0,0.78,1:48:19
1,1,16.83182334899902,63.38,1,0,0.78,1:48:19
2,1,83.60902404785156,63.38,1,0,0.78,1:48:31
3,1,2400.832275390625,63.38,1,0,0.78,1:48:58
4,1,2363.342041015625,63.38,1,0,0.78,1:48:41
5,1,331.5245056152344,63.38,1,0,0.78,1:48:52
6,1,1831.0819091796882,63.38,1,0,0.78,1:49:06
7,1,2293.990966796875,63.38,1,0,0.78,1:51:11
8,1,131.0602111816406,63.38,1,0,0.78,1:50:53
9,1,1325.164916992188,63.38,1,0,0.78,1:50:44
10,1,35.99068832397461,63.38,1,0,0.78,1:51:55
11,1,2293.990966796875,63.38,1,0,0.78,1:52:00
12,1,15.224977493286133,63.38,1,0,0.78,1:51:57
13,1,1895.031005859375,63.38,1,0,0.78,1:51:50
14,1,2103.939453125,63.38,1,0,0.78,1:55:17
15,1,100.36962127685551,63.38,1,0,0.78,1:53:10
16,1,2221.482666015625,63.38,1,0,0.78,1:51:32
17,1,450.998291015625,63.38,1,0,0.78,1:53:54
18,1,10.44776248931885,63.38,1,0,0.78,1:55:48
19,1,2069.5107421875,63.38,0,1,0.78,1:58:41
20,1,2487.6181640625,63.38,1,0,0.78,1:55:52
21,1,77.97574615478516,63.38,1,0,0.78,1:57:20
22,1,10.04086875915527,63.38,0,1,0.78,1:59:15
23,1,55.65824508666992,63.38,0,1,0.78,1:59:26
24,1,16.84739112854004,63.38,1,0,0.78,1:57:40
25,1,79.58588409423828,63.38,1,0,0.78,1:57:41
26,1,10.44776248931885,63.38,1,0,0.78,1:57:24
27,1,206.3250579833984,63.38,1,0,0.78,1:58:45
28,1,25.25222396850586,63.38,1,0,0.78,1:59:45
29,1,263.49282836914057,63.38,1,0,0.78,2:01:02
30,1,13.346641540527338,63.38,1,0,0.78,1:58:09
31,1,249.9987335205078,63.38,1,0,0.78,1:59:55
32,1,614.4942016601562,63.38,0,1,0.78,2:00:13
33,1,157.9389343261719,63.38,1,0,0.78,1:59:36
34,1,767.4879150390625,63.38,1,0,0.78,2:00:36
35,1,1831.0819091796882,63.38,1,0,0.78,2:01:03
36,1,254.7844543457031,63.38,1,0,0.78,2:00:19
37,1,16.84739112854004,63.38,1,0,0.78,2:00:54
38,1,331.5245056152344,63.38,1,0,0.78,2:01:26
39,1,1046.732788085938,63.38,1,0,0.78,2:01:16
40,1,1361.07470703125,63.38,1,0,0.78,1:58:54
41,1,37.14537048339844,63.38,1,0,0.78,2:01:09
42,1,2013.95263671875,63.38,0,1,0.78,2:00:30
43,1,77.97574615478516,63.38,1,0,0.78,2:01:34
44,1,233.7287750244141,63.38,1,0,0.78,2:02:38
45,1,614.4942016601562,63.38,1,0,0.78,2:02:17
46,1,219.4850006103516,63.38,1,0,0.78,1:59:34
47,1,16.83182334899902,63.38,1,0,0.78,2:02:47
48,1,259.998291015625,63.38,1,0,0.78,2:03:42
49,1,10.96754741668701,63.38,1,0,0.78,2:02:29
50,1,16.83182334899902,63.38,1,0,0.78,2:02:54
51,1,1300.004516601562,63.38,1,0,0.78,2:02:53
52,1,58.93083190917969,63.38,1,0,0.78,2:03:39
53,1,87.61908721923828,63.38,1,0,0.78,2:02:02
54,1,397.1535034179688,63.38,1,0,0.78,2:02:43
55,1,447.4283447265625,63.38,1,0,0.78,2:04:26
56,1,1.7364590167999268,63.38,1,0,0.78,2:04:49
57,1,354.0487060546875,63.38,1,0,0.78,2:02:45
58,1,15.55781936645508,63.38,1,0,0.78,2:04:52
59,1,1623.9774169921882,63.38,1,0,0.78,2:04:36
60,1,401.7437133789062,63.38,0,1,0.78,2:04:47
61,1,21.80615043640137,63.38,1,0,0.78,1:56:27
62,1,8.919455528259277,63.38,1,0,0.78,2:05:12
63,1,10.44776248931885,63.38,1,0,0.78,2:03:28
64,1,249.9906158447266,63.38,1,0,0.78,2:03:53
65,1,288.391845703125,63.38,1,0,0.78,2:03:02
66,1,5.020810604095459,63.38,1,0,0.78,2:05:33
67,1,2984.43896484375,63.38,0,1,0.78,2:02:55
68,1,91.7226791381836,63.38,1,0,0.78,2:03:02
69,1,1623.9774169921882,63.38,1,0,0.78,2:07:02
70,1,109.5502395629883,63.38,1,0,0.78,2:03:26
71,1,380.0,63.38,1,0,0.78,2:07:25
72,1,542.0845947265625,63.38,1,0,0.78,2:04:44
73,1,87.09457397460938,63.38,1,0,0.78,2:06:04
74,1,18.05331420898438,63.38,1,0,0.78,2:05:01
75,1,1360.286376953125,63.38,1,0,0.78,2:03:45
76,1,16.84739112854004,63.38,1,0,0.78,2:06:17
77,1,74.86676025390625,63.38,1,0,0.78,2:06:07
78,1,181.5143737792969,63.38,1,0,0.78,2:06:55
79,1,10.44776248931885,63.38,1,0,0.78,2:07:06
80,1,1525.08740234375,63.38,1,0,0.78,2:06:03
81,1,43.76164245605469,63.38,0,1,0.78,2:05:09
82,1,3.920108318328857,63.38,1,0,0.78,2:05:08
83,1,183.2224578857422,63.38,1,0,0.78,2:07:08
84,1,1525.08740234375,63.38,1,0,0.78,2:06:36
85,1,1623.9774169921882,63.38,1,0,0.78,2:07:31
86,1,17.80105018615723,63.38,1,0,0.78,2:04:58
87,1,33.1964111328125,63.38,1,0,0.78,2:05:23
88,1,12.69220733642578,63.38,1,0,0.78,2:05:46
89,1,221.0,63.38,1,0,0.78,2:02:12
90,1,31.2812614440918,63.38,1,0,0.78,2:06:46
91,1,232.3273620605469,63.38,0,1,0.78,2:08:01
92,1,181.5143737792969,63.38,1,0,0.78,2:08:24
93,1,260.0966186523438,63.38,1,0,0.78,2:08:02
94,1,207.8424377441406,63.38,0,1,0.78,2:09:22
95,1,238.7421112060547,63.38,1,0,0.78,2:07:28
96,1,45.1558952331543,63.38,1,0,0.78,2:05:58
97,1,666.8341674804688,63.38,1,0,0.78,2:09:35
98,1,33.1964111328125,63.38,1,0,0.78,2:08:40
99,1,7.058139324188232,63.38,1,0,0.78,2:07:53
100,1,0.5368872284889221,63.38,1,0,0.78,2:09:03
101,1,33.1964111328125,63.38,1,0,0.78,2:09:11
102,1,37.14537048339844,63.38,1,0,0.78,2:00:45
103,1,235.0727081298828,63.38,1,0,0.78,2:08:08
104,1,254.7844543457031,63.38,1,0,0.78,2:08:56
105,1,181.5143737792969,63.38,1,0,0.78,2:08:08
106,1,298.6752014160156,63.38,0,1,0.78,2:09:45
107,1,194.8641204833984,63.38,1,0,0.78,2:08:30
108,1,16.83182334899902,63.38,1,0,0.78,2:07:12
109,1,344.1837463378906,63.38,1,0,0.78,2:08:44
110,1,113.81967163085942,63.38,1,0,0.78,2:06:36
111,1,286.3919067382812,63.38,0,1,0.78,2:09:24
112,1,140.9563293457031,63.38,1,0,0.78,2:05:15
113,2,199.8629608154297,63.38,1,0,0.78,2:09:58
114,1,15.55781936645508,63.38,0,1,0.78,2:10:27
115,1,55.22239303588867,63.38,1,0,0.78,2:07:54
116,1,505.1585388183594,63.38,0,1,0.78,2:09:45
117,1,359.0086669921875,63.38,1,0,0.78,2:05:25
118,1,4.784560680389403,63.38,1,0,0.78,2:09:37
119,1,181.5143737792969,63.38,1,0,0.78,2:07:43
120,1,140.6603088378906,63.38,1,0,0.78,2:10:27
121,1,14.566981315612788,63.38,1,0,0.78,2:07:56
122,1,182.7666320800781,63.38,1,0,0.78,2:04:18
123,1,11.8902006149292,63.38,1,0,0.78,2:08:43
124,1,378.2447204589844,63.38,1,0,0.78,2:10:17
125,1,33.91964721679688,63.38,1,0,0.78,2:10:52
126,1,1596.6729736328118,63.38,1,0,0.78,2:10:34
127,1,2108.50048828125,63.38,1,0,0.78,2:08:36
128,1,259.998291015625,63.38,1,0,0.78,2:04:03
129,1,1386.9697265625,63.38,1,0,0.78,2:06:48
130,1,16.83182334899902,63.38,0,1,0.78,2:11:15
131,1,47.86614990234375,63.38,1,0,0.78,2:10:06
132,1,159.2595977783203,63.38,1,0,0.78,2:11:05
133,1,54.79407119750977,63.38,1,0,0.78,2:11:18
134,1,219.4850006103516,63.38,1,0,0.78,2:02:40
135,1,142.3699798583984,63.38,1,0,0.78,2:11:20
136,1,499.8729553222656,63.38,1,0,0.78,2:10:05
137,1,499.8729553222656,63.38,1,0,0.78,2:10:36
138,1,51.94340515136719,63.38,1,0,0.78,2:11:00
139,1,10.96754741668701,63.38,1,0,0.78,2:09:36
140,1,56.084815979003906,63.38,1,0,0.78,2:08:14
141,1,320.0387878417969,63.38,1,0,0.78,2:12:06
142,1,266.2826538085938,63.38,1,0,0.78,2:10:58
143,1,1300.004516601562,63.38,1,0,0.78,2:10:15
144,1,219.4850006103516,63.38,0,1,0.78,2:09:42
145,1,77.97574615478516,63.38,1,0,0.78,2:10:46
146,1,37.9741325378418,63.38,1,0,0.78,2:12:13
147,1,33.1964111328125,63.38,1,0,0.78,2:11:21
148,1,199.8629608154297,63.38,1,0,0.78,2:10:31
149,1,1596.6729736328118,63.38,1,0,0.78,2:12:08
150,1,33.1964111328125,63.38,1,0,0.78,2:12:00
151,1,35.90165328979492,63.38,1,0,0.78,2:11:38
152,1,433.0,63.38,1,0,0.78,2:06:51
153,1,565.1089477539062,63.38,1,0,0.78,2:10:17
154,1,16.84739112854004,63.38,0,1,0.78,2:10:25
155,1,692.3910522460938,63.38,1,0,0.78,2:10:57
156,1,215.4762725830078,63.38,0,1,0.78,2:11:16
157,1,18.05331420898438,63.38,1,0,0.78,2:10:32
158,2,232.5149993896484,63.38,1,0,0.78,2:08:35
159,1,16.84739112854004,63.38,1,0,0.78,2:11:34
160,1,15.55781936645508,63.38,1,0,0.78,2:08:51
161,1,184.2229766845703,63.38,1,0,0.78,2:11:18
162,1,24.55533409118652,63.38,1,0,0.78,2:10:51
163,1,527.0923461914061,63.38,1,0,0.78,2:10:14
164,1,56.084815979003906,63.38,1,0,0.78,2:10:17
165,1,7.965522289276122,63.38,1,0,0.78,2:11:22
166,1,15.32443046569824,63.38,1,0,0.78,2:11:27
167,1,76.93463134765625,63.38,1,0,0.78,2:11:27
168,1,254.7844543457031,63.38,1,0,0.78,2:07:54
169,1,206.3250579833984,63.38,1,0,0.78,2:12:48
170,1,133.20930480957028,63.38,1,0,0.78,2:10:07
171,1,10.44776248931885,63.38,1,0,0.78,2:09:54
172,1,1643.08056640625,63.38,1,0,0.78,2:11:04
173,1,260.406982421875,63.38,1,0,0.78,2:11:24
174,1,340.4272155761719,63.38,1,0,0.78,2:11:41
175,1,16.84739112854004,63.38,1,0,0.78,2:12:42
176,1,44.17701721191406,63.38,1,0,0.78,2:05:58
177,1,10.44776248931885,63.38,1,0,0.78,2:10:18
178,1,1596.6729736328118,63.38,1,0,0.78,2:11:50
179,1,10.44776248931885,63.38,1,0,0.78,2:12:22
180,1,138.9033355712891,63.38,1,0,0.78,2:10:53
181,1,105.6290054321289,63.38,1,0,0.78,2:12:50
182,1,237.6291656494141,63.38,1,0,0.78,2:11:12
183,1,75.07860565185547,63.38,0,1,0.78,2:11:56
184,1,4.784560680389403,63.38,1,0,0.78,2:09:30
185,1,12.0,63.38,1,0,0.78,2:10:39
186,1,38.91242218017578,63.38,1,0,0.78,2:10:30
187,1,140.6603088378906,63.38,1,0,0.78,2:13:38
188,1,35.90165328979492,63.38,1,0,0.78,2:11:29
189,1,92.08248138427734,63.38,1,0,0.78,2:13:30
190,1,95.78414916992188,63.38,1,0,0.78,2:11:39
