,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,2293.990966796875,48.41,1,0,0.83,0:15:47
1,1,16.08767890930176,48.41,1,0,0.83,0:15:47
2,1,2293.990966796875,48.41,1,0,0.83,0:15:46
3,1,1895.031005859375,48.41,1,0,0.83,0:15:46
4,1,2070.04833984375,48.41,1,0,0.83,0:15:46
5,1,2070.04833984375,48.41,1,0,0.83,0:15:46
6,1,2070.04833984375,48.41,1,0,0.83,0:15:47
7,1,13.06448364257812,48.41,1,0,0.83,0:15:47
8,1,2293.990966796875,48.41,1,0,0.83,0:15:46
9,1,137.57452392578122,48.41,1,0,0.83,0:16:03
10,1,1488.357421875,48.41,1,0,0.83,0:15:47
11,1,2293.990966796875,48.41,1,0,0.83,0:15:46
12,1,1831.0819091796882,48.41,1,0,0.83,0:15:54
13,1,2050.240234375,48.41,1,0,0.83,0:15:46
14,1,69.05870056152344,48.41,1,0,0.83,0:15:53
15,1,408.7935485839844,48.41,1,0,0.83,0:15:46
16,1,1623.9774169921882,48.41,1,0,0.83,0:16:26
17,1,37.14537048339844,48.41,1,0,0.83,0:15:47
18,1,37.14537048339844,48.41,1,0,0.83,0:16:56
19,1,2070.04833984375,48.41,1,0,0.83,0:15:47
20,1,286.7633666992188,48.41,1,0,0.83,0:16:21
21,1,397.1535034179688,48.41,1,0,0.83,0:16:21
22,1,16.84739112854004,48.41,1,0,0.83,0:17:04
23,1,263.76736450195307,48.41,1,0,0.83,0:16:46
24,1,655.7412109375,48.41,1,0,0.83,0:15:51
25,1,25.25222396850586,48.41,1,0,0.83,0:17:12
26,1,37.14537048339844,48.41,1,0,0.83,0:16:47
27,1,1217.035522460938,48.41,1,0,0.83,0:17:25
28,1,263.49282836914057,48.41,1,0,0.83,0:16:42
29,1,16.83182334899902,48.41,1,0,0.83,0:17:16
30,1,63.01810073852539,48.41,1,0,0.83,0:17:36
31,1,401.7437133789062,48.41,0,1,0.83,0:18:22
32,1,263.1090087890625,48.41,1,0,0.83,0:17:23
33,1,219.4850006103516,48.41,1,0,0.83,0:17:12
34,1,2358.822509765625,48.41,0,1,0.83,0:18:22
35,1,512.2357788085939,48.41,1,0,0.83,0:17:01
36,1,16.83182334899902,48.41,1,0,0.83,0:17:12
37,1,87.09457397460938,48.41,1,0,0.83,0:18:11
38,1,614.4942016601562,48.41,1,0,0.83,0:17:27
39,1,77.97574615478516,48.41,1,0,0.83,0:16:46
40,1,259.998291015625,48.41,1,0,0.83,0:17:12
41,1,8.027867317199707,48.41,1,0,0.83,0:17:05
42,1,4.333643436431885,48.41,0,1,0.83,0:18:22
43,1,237.44512939453116,48.41,1,0,0.83,0:16:29
44,1,13.346641540527338,48.41,1,0,0.83,0:17:43
45,1,6.19499397277832,48.41,1,0,0.83,0:16:39
