,Times runned,Elevation,temperature,M,F,humidity,arrival_time
0,1,16.08767890930176,36.63,1,0,0.87,0:44:57
1,1,2293.990966796875,36.63,1,0,0.87,0:44:58
2,1,2363.342041015625,36.63,1,0,0.87,0:44:57
3,1,2070.04833984375,36.63,1,0,0.87,0:45:01
4,1,1895.031005859375,36.63,1,0,0.87,0:44:58
5,1,218.5335693359375,36.63,1,0,0.87,0:45:20
6,1,15.224977493286133,36.63,1,0,0.87,0:44:59
7,1,2293.990966796875,36.63,1,0,0.87,0:44:58
8,1,192.0034942626953,36.63,1,0,0.87,0:46:05
9,1,16.83182334899902,36.63,1,0,0.87,0:45:33
10,1,1623.9774169921882,36.63,1,0,0.87,0:46:06
11,1,70.96458435058594,36.63,1,0,0.87,0:44:59
12,1,2103.939453125,36.63,1,0,0.87,0:45:14
13,1,182.86663818359384,36.63,1,0,0.87,0:48:32
14,1,1623.9774169921882,36.63,1,0,0.87,0:48:41
15,1,151.7860565185547,36.63,1,0,0.87,0:48:32
16,1,11.42669010162354,36.63,1,0,0.87,0:48:43
17,1,259.998291015625,36.63,1,0,0.87,0:48:31
18,1,21.80615043640137,36.63,1,0,0.87,0:48:42
19,1,37.14537048339844,36.63,1,0,0.87,0:45:33
20,1,140.6603088378906,36.63,1,0,0.87,0:48:42
21,1,35.90165328979492,36.63,1,0,0.87,0:48:43
22,1,35.65705490112305,36.63,1,0,0.87,0:48:42
23,1,89.8837890625,36.63,1,0,0.87,0:47:15
24,1,15.55781936645508,36.63,1,0,0.87,0:48:17
25,1,1088.349243164062,36.63,1,0,0.87,0:48:42
26,1,380.0,36.63,1,0,0.87,0:49:15
27,1,181.5143737792969,36.63,1,0,0.87,0:50:40
28,1,218.7236022949219,36.63,1,0,0.87,0:48:43
29,1,2371.603271484375,36.63,0,1,0.87,0:51:49
30,1,94.6029815673828,36.63,0,1,0.87,0:51:48
31,1,15.55781936645508,36.63,1,0,0.87,0:50:35
32,1,401.7437133789062,36.63,0,1,0.87,0:51:49
33,1,53.74789428710938,36.63,1,0,0.87,0:51:21
34,1,37.14537048339844,36.63,1,0,0.87,0:49:49
35,1,421.3871459960938,36.63,1,0,0.87,0:50:19
36,1,396.0248413085938,36.63,1,0,0.87,0:50:31
37,1,10.44183731079102,36.63,1,0,0.87,0:50:39
38,1,288.6472473144531,36.63,0,1,0.87,0:51:48
39,1,37.14537048339844,36.63,1,0,0.87,0:47:01
40,1,1623.9774169921882,36.63,1,0,0.87,0:50:46
41,1,56.084815979003906,36.63,1,0,0.87,0:49:45
42,1,2363.342041015625,36.63,0,1,0.87,0:51:49
43,1,10.96754741668701,36.63,1,0,0.87,0:51:17
44,1,140.9563293457031,36.63,1,0,0.87,0:50:54
45,1,14.447757720947273,36.63,1,0,0.87,0:50:39
46,1,148.55224609375,36.63,1,0,0.87,0:49:53
47,1,1596.6729736328118,36.63,1,0,0.87,0:51:20
48,1,120.9079360961914,36.63,1,0,0.87,0:50:35
49,1,865.1586303710938,36.63,1,0,0.87,0:50:24
50,1,1951.2591552734384,36.63,0,1,0.87,0:51:48
51,2,203.7541961669922,36.63,1,0,0.87,0:50:17
52,1,94.6029815673828,36.63,0,1,0.87,0:51:49
53,1,10.44183731079102,36.63,1,0,0.87,0:49:48
54,1,248.39337158203116,36.63,1,0,0.87,0:51:19
55,1,361.7695922851562,36.63,1,0,0.87,0:50:15
56,1,368.9474792480469,36.63,0,1,0.87,0:51:49
57,1,47.37548446655273,36.63,1,0,0.87,0:51:52
58,1,77.97574615478516,36.63,1,0,0.87,0:49:46
59,1,219.4850006103516,36.63,1,0,0.87,0:48:37
60,1,16.83182334899902,36.63,0,1,0.87,0:51:49
61,1,18.71355819702148,36.63,1,0,0.87,0:50:40
62,1,350.7449645996094,36.63,1,0,0.87,0:51:17
63,1,181.5143737792969,36.63,1,0,0.87,0:50:39
64,1,58.93083190917969,36.63,1,0,0.87,0:52:00
65,1,14.32654094696045,36.63,1,0,0.87,0:51:26
66,1,12.69220733642578,36.63,1,0,0.87,0:52:41
67,1,42.68008041381836,36.63,1,0,0.87,0:50:40
68,1,4.0,36.63,1,0,0.87,0:50:40
69,1,23.74346733093262,36.63,1,0,0.87,0:52:14
70,1,144.104248046875,36.63,1,0,0.87,0:51:28
71,1,176.5647430419922,36.63,1,0,0.87,0:52:04
72,1,86.84709167480469,36.63,1,0,0.87,0:50:30
73,1,2358.822509765625,36.63,0,1,0.87,0:51:48
74,1,35.90165328979492,36.63,1,0,0.87,0:51:32
